Start date:,01/14/2025,Start time:,16:46:06.690
Reading #,Reading
10699,+3.02718738E-01
10700,+3.02721502E-01
10701,+3.02724267E-01
10702,+3.02724397E-01
10703,+3.02707133E-01
10704,+3.02712271E-01
10705,+3.02705282E-01
10706,+3.02704760E-01
10707,+3.02707394E-01
10708,+3.02705021E-01
10709,+3.02700405E-01
10710,+3.02697640E-01
10711,+3.02700013E-01
10712,+3.02695658E-01
10713,+3.02693416E-01
10714,+3.02693285E-01
10715,+3.02688278E-01
10716,+3.02692894E-01
10717,+3.02695658E-01
10718,+3.02697510E-01
10719,+3.02695398E-01
10720,+3.02693155E-01
10721,+3.02693155E-01
10722,+3.02685774E-01
10723,+3.02693024E-01
10724,+3.02693285E-01
10725,+3.02690782E-01
10726,+3.02690782E-01
10727,+3.02683792E-01
10728,+3.02672057E-01
10729,+3.02679046E-01
10730,+3.02674561E-01
10731,+3.02662173E-01
10732,+3.02676673E-01
10733,+3.02664285E-01
10734,+3.02669684E-01
10735,+3.02664155E-01
10736,+3.02669553E-01
10737,+3.02655314E-01
10738,+3.02662695E-01
10739,+3.02659930E-01
10740,+3.02662043E-01
10741,+3.02659409E-01
10742,+3.02659278E-01
10743,+3.02664807E-01
10744,+3.02662303E-01
10745,+3.02661782E-01
10746,+3.02653202E-01
10747,+3.02659669E-01
10748,+3.02655445E-01
10749,+3.02657296E-01
10750,+3.02647673E-01
10751,+3.02650177E-01
10752,+3.02640554E-01
10753,+3.02640814E-01
10754,+3.02645822E-01
10755,+3.02638311E-01
10756,+3.02637920E-01
10757,+3.02638311E-01
10758,+3.02640945E-01
10759,+3.02633304E-01
10760,+3.02627097E-01
10761,+3.02631452E-01
10762,+3.02633695E-01
10763,+3.02636068E-01
10764,+3.02638833E-01
10765,+3.02631452E-01
10766,+3.02626706E-01
10767,+3.02629079E-01
10768,+3.02631452E-01
10769,+3.02624072E-01
10770,+3.02626706E-01
10771,+3.02629470E-01
10772,+3.02629340E-01
10773,+3.02622220E-01
10774,+3.02614970E-01
10775,+3.02619717E-01
10776,+3.02617083E-01
10777,+3.02610094E-01
10778,+3.02607460E-01
10779,+3.02606938E-01
10780,+3.02610354E-01
10781,+3.02607720E-01
10782,+3.02600731E-01
10783,+3.02597706E-01
10784,+3.02595855E-01
10785,+3.02598358E-01
10786,+3.02595333E-01
10787,+3.02595855E-01
10788,+3.02600470E-01
10789,+3.02600992E-01
10790,+3.02595594E-01
10791,+3.02600340E-01
10792,+3.02593481E-01
10793,+3.02597967E-01
10794,+3.02593221E-01
10795,+3.02593351E-01
10796,+3.02590717E-01
10797,+3.02586362E-01
10798,+3.02588474E-01
10799,+3.02578851E-01
10800,+3.02583467E-01
10801,+3.02571992E-01
10802,+3.02574887E-01
10803,+3.02577130E-01
10804,+3.02574496E-01
10805,+3.02571862E-01
10806,+3.02566855E-01
10807,+3.02570141E-01
10808,+3.02572123E-01
10809,+3.02567637E-01
10810,+3.02569619E-01
10811,+3.02570141E-01
10812,+3.02572384E-01
10813,+3.02569880E-01
10814,+3.02569880E-01
10815,+3.02572253E-01
10816,+3.02567246E-01
10817,+3.02562630E-01
10818,+3.02569619E-01
10819,+3.02562630E-01
10820,+3.02563282E-01
10821,+3.02557623E-01
10822,+3.02548521E-01
10823,+3.02552877E-01
10824,+3.02552877E-01
10825,+3.02545627E-01
10826,+3.02541272E-01
10827,+3.02543906E-01
10828,+3.02548000E-01
10829,+3.02545496E-01
10830,+3.02539290E-01
10831,+3.02539159E-01
10832,+3.02529145E-01
10833,+3.02543384E-01
10834,+3.02541272E-01
10835,+3.02539159E-01
10836,+3.02541532E-01
10837,+3.02539159E-01
10838,+3.02536395E-01
10839,+3.02541532E-01
10840,+3.02531779E-01
10841,+3.02533500E-01
10842,+3.02532170E-01
10843,+3.02531518E-01
10844,+3.02526641E-01
10845,+3.02526641E-01
10846,+3.02522025E-01
10847,+3.02516888E-01
10848,+3.02515036E-01
10849,+3.02515167E-01
10850,+3.02519652E-01
10851,+3.02505152E-01
10852,+3.02512663E-01
10853,+3.02508177E-01
10854,+3.02503301E-01
10855,+3.02503301E-01
10856,+3.02503170E-01
10857,+3.02505543E-01
10858,+3.02510420E-01
10859,+3.02508699E-01
10860,+3.02505804E-01
10861,+3.02504891E-01
10862,+3.02500536E-01
10863,+3.02498424E-01
10864,+3.02496051E-01
10865,+3.02503040E-01
10866,+3.02500797E-01
10867,+3.02498685E-01
10868,+3.02498424E-01
10869,+3.02490783E-01
10870,+3.02489062E-01
10871,+3.02488801E-01
10872,+3.02489323E-01
10873,+3.02484054E-01
10874,+3.02489583E-01
10875,+3.02484054E-01
10876,+3.02486688E-01
10877,+3.02472449E-01
10878,+3.02476935E-01
10879,+3.02469946E-01
10880,+3.02479308E-01
10881,+3.02474692E-01
10882,+3.02479569E-01
10883,+3.02476804E-01
10884,+3.02482073E-01
10885,+3.02477326E-01
10886,+3.02469946E-01
10887,+3.02472710E-01
10888,+3.02470076E-01
10889,+3.02469946E-01
10890,+3.02470076E-01
10891,+3.02472449E-01
10892,+3.02463218E-01
10893,+3.02462565E-01
10894,+3.02453203E-01
10895,+3.02455446E-01
10896,+3.02453464E-01
10897,+3.02453203E-01
10898,+3.02458341E-01
10899,+3.02453334E-01
10900,+3.02450960E-01
10901,+3.02451091E-01
10902,+3.02446214E-01
10903,+3.02451091E-01
10904,+3.02443580E-01
10905,+3.02448848E-01
10906,+3.02448196E-01
10907,+3.02446605E-01
10908,+3.02449109E-01
10909,+3.02443710E-01
10910,+3.02446475E-01
10911,+3.02434479E-01
10912,+3.02448848E-01
10913,+3.02437243E-01
10914,+3.02441337E-01
10915,+3.02432366E-01
10916,+3.02427098E-01
10917,+3.02429732E-01
10918,+3.02424986E-01
10919,+3.02417475E-01
10920,+3.02426707E-01
10921,+3.02424855E-01
10922,+3.02420240E-01
10923,+3.02419979E-01
10924,+3.02419718E-01
10925,+3.02414841E-01
10926,+3.02420109E-01
10927,+3.02412990E-01
10928,+3.02420109E-01
10929,+3.02415363E-01
10930,+3.02412468E-01
10931,+3.02415493E-01
10932,+3.02415232E-01
10933,+3.02413250E-01
10934,+3.02410616E-01
10935,+3.02410486E-01
10936,+3.02406000E-01
10937,+3.02410095E-01
10938,+3.02407591E-01
10939,+3.02405348E-01
10940,+3.02403758E-01
10941,+3.02396116E-01
10942,+3.02398881E-01
10943,+3.02391240E-01
10944,+3.02391370E-01
10945,+3.02392022E-01
10946,+3.02386754E-01
10947,+3.02388606E-01
10948,+3.02389258E-01
10949,+3.02382008E-01
10950,+3.02386885E-01
10951,+3.02381617E-01
10952,+3.02389127E-01
10953,+3.02387145E-01
10954,+3.02391240E-01
10955,+3.02379374E-01
10956,+3.02381877E-01
10957,+3.02382399E-01
10958,+3.02379113E-01
10959,+3.02375280E-01
10960,+3.02374758E-01
10961,+3.02379635E-01
10962,+3.02377392E-01
10963,+3.02372776E-01
10964,+3.02362631E-01
10965,+3.02362762E-01
10966,+3.02370272E-01
10967,+3.02360649E-01
10968,+3.02358015E-01
10969,+3.02358537E-01
10970,+3.02363414E-01
10971,+3.02353660E-01
10972,+3.02353138E-01
10973,+3.02353921E-01
10974,+3.02355381E-01
10975,+3.02351157E-01
10976,+3.02358276E-01
10977,+3.02348653E-01
10978,+3.02356294E-01
10979,+3.02349175E-01
10980,+3.02351157E-01
10981,+3.02348523E-01
10982,+3.02343646E-01
10983,+3.02341533E-01
10984,+3.02348783E-01
10985,+3.02348653E-01
10986,+3.02343907E-01
10987,+3.02339682E-01
10988,+3.02334544E-01
10989,+3.02331780E-01
10990,+3.02332302E-01
10991,+3.02329668E-01
10992,+3.02334675E-01
10993,+3.02327425E-01
10994,+3.02330189E-01
10995,+3.02322678E-01
10996,+3.02325182E-01
10997,+3.02320305E-01
10998,+3.02330189E-01
10999,+3.02327294E-01
11000,+3.02323200E-01
11001,+3.02330450E-01
11002,+3.02320305E-01
11003,+3.02327164E-01
11004,+3.02318323E-01
11005,+3.02313447E-01
11006,+3.02312794E-01
11007,+3.02317671E-01
11008,+3.02320044E-01
11009,+3.02315168E-01
11010,+3.02313055E-01
11011,+3.02304215E-01
11012,+3.02308439E-01
11013,+3.02301320E-01
11014,+3.02303563E-01
11015,+3.02300537E-01
11016,+3.02293809E-01
11017,+3.02293679E-01
11018,+3.02294070E-01
11019,+3.02289715E-01
11020,+3.02296574E-01
11021,+3.02291827E-01
11022,+3.02286820E-01
11023,+3.02289324E-01
11024,+3.02291436E-01
11025,+3.02291827E-01
11026,+3.02291958E-01
11027,+3.02293679E-01
11028,+3.02287081E-01
11029,+3.02286820E-01
11030,+3.02282334E-01
11031,+3.02287211E-01
11032,+3.02284577E-01
11033,+3.02282465E-01
11034,+3.02277588E-01
11035,+3.02277719E-01
11036,+3.02270208E-01
11037,+3.02272842E-01
11038,+3.02272972E-01
11039,+3.02268487E-01
11040,+3.02268095E-01
11041,+3.02268487E-01
11042,+3.02258733E-01
11043,+3.02260715E-01
11044,+3.02268095E-01
11045,+3.02255969E-01
11046,+3.02261106E-01
11047,+3.02260454E-01
11048,+3.02263479E-01
11049,+3.02258733E-01
11050,+3.02253335E-01
11051,+3.02256490E-01
11052,+3.02256360E-01
11053,+3.02254117E-01
11054,+3.02256490E-01
11055,+3.02251353E-01
11056,+3.02253987E-01
11057,+3.02246998E-01
11058,+3.02241599E-01
11059,+3.02242121E-01
11060,+3.02236983E-01
11061,+3.02236983E-01
11062,+3.02239226E-01
11063,+3.02229994E-01
11064,+3.02230516E-01
11065,+3.02235523E-01
11066,+3.02227882E-01
11067,+3.02225770E-01
11068,+3.02229603E-01
11069,+3.02229603E-01
11070,+3.02227751E-01
11071,+3.02228012E-01
11072,+3.02227360E-01
11073,+3.02227491E-01
11074,+3.02227751E-01
11075,+3.02227621E-01
11076,+3.02218780E-01
11077,+3.02215494E-01
11078,+3.02227882E-01
11079,+3.02220632E-01
11080,+3.02217737E-01
11081,+3.02225900E-01
11082,+3.02215755E-01
11083,+3.02209157E-01
11084,+3.02206262E-01
11085,+3.02204411E-01
11086,+3.02205871E-01
11087,+3.02201777E-01
11088,+3.02206132E-01
11089,+3.02204150E-01
11090,+3.02196900E-01
11091,+3.02201516E-01
11092,+3.02201386E-01
11093,+3.02200994E-01
11094,+3.02197161E-01
11095,+3.02199012E-01
11096,+3.02191632E-01
11097,+3.02202038E-01
11098,+3.02196509E-01
11099,+3.02190302E-01
11100,+3.02192284E-01
11101,+3.02191893E-01
11102,+3.02199795E-01
11103,+3.02185165E-01
11104,+3.02184513E-01
11105,+3.02187407E-01
11106,+3.02175542E-01
11107,+3.02182531E-01
11108,+3.02177784E-01
11109,+3.02175542E-01
11110,+3.02176063E-01
11111,+3.02172907E-01
11112,+3.02168161E-01
11113,+3.02168292E-01
11114,+3.02166310E-01
11115,+3.02163545E-01
11116,+3.02173690E-01
11117,+3.02168292E-01
11118,+3.02168813E-01
11119,+3.02170665E-01
11120,+3.02161042E-01
11121,+3.02165658E-01
11122,+3.02165918E-01
11123,+3.02161433E-01
11124,+3.02165918E-01
11125,+3.02158799E-01
11126,+3.02161042E-01
11127,+3.02165918E-01
11128,+3.02161302E-01
11129,+3.02146542E-01
11130,+3.02142708E-01
11131,+3.02151940E-01
11132,+3.02142448E-01
11133,+3.02147455E-01
11134,+3.02144690E-01
11135,+3.02149567E-01
11136,+3.02139813E-01
11137,+3.02134937E-01
11138,+3.02134545E-01
11139,+3.02137310E-01
11140,+3.02129929E-01
11141,+3.02137440E-01
11142,+3.02135589E-01
11143,+3.02137310E-01
11144,+3.02139944E-01
11145,+3.02135067E-01
11146,+3.02140466E-01
11147,+3.02130060E-01
11148,+3.02126227E-01
11149,+3.02137179E-01
11150,+3.02128078E-01
11151,+3.02122940E-01
11152,+3.02123071E-01
11153,+3.02120306E-01
11154,+3.02125835E-01
11155,+3.02116212E-01
11156,+3.02116212E-01
11157,+3.02116473E-01
11158,+3.02113187E-01
11159,+3.02114100E-01
11160,+3.02111205E-01
11161,+3.02106459E-01
11162,+3.02101582E-01
11163,+3.02111466E-01
11164,+3.02109093E-01
11165,+3.02106328E-01
11166,+3.02109223E-01
11167,+3.02106719E-01
11168,+3.02099469E-01
11169,+3.02104085E-01
11170,+3.02096966E-01
11171,+3.02094854E-01
11172,+3.02097096E-01
11173,+3.02099600E-01
11174,+3.02101712E-01
11175,+3.02101843E-01
11176,+3.02089977E-01
11177,+3.02089716E-01
11178,+3.02083118E-01
11179,+3.02082857E-01
11180,+3.02080223E-01
11181,+3.02083118E-01
11182,+3.02085230E-01
11183,+3.02082988E-01
11184,+3.02075477E-01
11185,+3.02073234E-01
11186,+3.02071252E-01
11187,+3.02070600E-01
11188,+3.02078502E-01
11189,+3.02073104E-01
11190,+3.02075346E-01
11191,+3.02071122E-01
11192,+3.02073625E-01
11193,+3.02077980E-01
11194,+3.02073104E-01
11195,+3.02068488E-01
11196,+3.02075607E-01
11197,+3.02064524E-01
11198,+3.02071122E-01
11199,+3.02061890E-01
11200,+3.02056883E-01
11201,+3.02052006E-01
11202,+3.02054640E-01
11203,+3.02054118E-01
11204,+3.02054770E-01
11205,+3.02051615E-01
11206,+3.02052136E-01
11207,+3.02047260E-01
11208,+3.02049633E-01
11209,+3.02040401E-01
11210,+3.02040401E-01
11211,+3.02039749E-01
11212,+3.02042644E-01
11213,+3.02045017E-01
11214,+3.02045408E-01
11215,+3.02044756E-01
11216,+3.02045017E-01
11217,+3.02040140E-01
11218,+3.02040401E-01
11219,+3.02039879E-01
11220,+3.02040271E-01
11221,+3.02039749E-01
11222,+3.02033151E-01
11223,+3.02032760E-01
11224,+3.02033151E-01
11225,+3.02023528E-01
11226,+3.02021546E-01
11227,+3.02030778E-01
11228,+3.02023267E-01
11229,+3.02024050E-01
11230,+3.02023397E-01
11231,+3.02016017E-01
11232,+3.02011532E-01
11233,+3.02011271E-01
11234,+3.02019434E-01
11235,+3.02016278E-01
11236,+3.02019173E-01
11237,+3.02016669E-01
11238,+3.02018651E-01
11239,+3.02016278E-01
11240,+3.02014296E-01
11241,+3.02013774E-01
11242,+3.02004673E-01
11243,+3.02007307E-01
11244,+3.02009289E-01
11245,+3.01999405E-01
11246,+3.02004282E-01
11247,+3.01995050E-01
11248,+3.01992416E-01
11249,+3.01988061E-01
11250,+3.01992285E-01
11251,+3.01995050E-01
11252,+3.01987539E-01
11253,+3.01992546E-01
11254,+3.01987539E-01
11255,+3.01982662E-01
11256,+3.01993329E-01
11257,+3.01978177E-01
11258,+3.01985818E-01
11259,+3.01980419E-01
11260,+3.01990173E-01
11261,+3.01983053E-01
11262,+3.01985557E-01
11263,+3.01985818E-01
11264,+3.01980680E-01
11265,+3.01978177E-01
11266,+3.01978437E-01
11267,+3.01978568E-01
11268,+3.01973691E-01
11269,+3.01976064E-01
11270,+3.01973822E-01
11271,+3.01968945E-01
11272,+3.01961825E-01
11273,+3.01966832E-01
11274,+3.01961695E-01
11275,+3.01957209E-01
11276,+3.01961825E-01
11277,+3.01959583E-01
11278,+3.01956818E-01
11279,+3.01952072E-01
11280,+3.01949568E-01
11281,+3.01952724E-01
11282,+3.01952072E-01
11283,+3.01952724E-01
11284,+3.01949699E-01
11285,+3.01952202E-01
11286,+3.01952072E-01
11287,+3.01950481E-01
11288,+3.01947325E-01
11289,+3.01948108E-01
11290,+3.01945083E-01
11291,+3.01949959E-01
11292,+3.01945474E-01
11293,+3.01942840E-01
11294,+3.01940728E-01
11295,+3.01938094E-01
11296,+3.01930713E-01
11297,+3.01933347E-01
11298,+3.01930713E-01
11299,+3.01926488E-01
11300,+3.01930974E-01
11301,+3.01923463E-01
11302,+3.01923724E-01
11303,+3.01923333E-01
11304,+3.01918586E-01
11305,+3.01921742E-01
11306,+3.01921742E-01
11307,+3.01928340E-01
11308,+3.01925967E-01
11309,+3.01920960E-01
11310,+3.01919108E-01
11311,+3.01914101E-01
11312,+3.01911989E-01
11313,+3.01913970E-01
11314,+3.01921873E-01
11315,+3.01923985E-01
11316,+3.01924115E-01
11317,+3.01912119E-01
11318,+3.01904869E-01
11319,+3.01904478E-01
11320,+3.01899992E-01
11321,+3.01902365E-01
11322,+3.01897619E-01
11323,+3.01895246E-01
11324,+3.01893264E-01
11325,+3.01894985E-01
11326,+3.01887866E-01
11327,+3.01888518E-01
11328,+3.01885492E-01
11329,+3.01893003E-01
11330,+3.01893525E-01
11331,+3.01897489E-01
11332,+3.01888257E-01
11333,+3.01890239E-01
11334,+3.01886275E-01
11335,+3.01888126E-01
11336,+3.01878373E-01
11337,+3.01883250E-01
11338,+3.01878242E-01
11339,+3.01890630E-01
11340,+3.01878895E-01
11341,+3.01876130E-01
11342,+3.01871253E-01
11343,+3.01873757E-01
11344,+3.01866898E-01
11345,+3.01867029E-01
11346,+3.01869402E-01
11347,+3.01866768E-01
11348,+3.01866637E-01
11349,+3.01864395E-01
11350,+3.01857014E-01
11351,+3.01862152E-01
11352,+3.01867420E-01
11353,+3.01859648E-01
11354,+3.01859518E-01
11355,+3.01854641E-01
11356,+3.01859518E-01
11357,+3.01854380E-01
11358,+3.01852137E-01
11359,+3.01854902E-01
11360,+3.01857797E-01
11361,+3.01850286E-01
11362,+3.01855293E-01
11363,+3.01850286E-01
11364,+3.01840011E-01
11365,+3.01840793E-01
11366,+3.01840793E-01
11367,+3.01838420E-01
11368,+3.01838681E-01
11369,+3.01843166E-01
11370,+3.01838551E-01
11371,+3.01831170E-01
11372,+3.01833152E-01
11373,+3.01831040E-01
11374,+3.01828927E-01
11375,+3.01826685E-01
11376,+3.01823790E-01
11377,+3.01828797E-01
11378,+3.01821417E-01
11379,+3.01824051E-01
11380,+3.01831040E-01
11381,+3.01831692E-01
11382,+3.01826815E-01
11383,+3.01823529E-01
11384,+3.01819565E-01
11385,+3.01821417E-01
11386,+3.01826424E-01
11387,+3.01819304E-01
11388,+3.01817062E-01
11389,+3.01814167E-01
11390,+3.01809551E-01
11391,+3.01807699E-01
11392,+3.01799928E-01
11393,+3.01809420E-01
11394,+3.01807699E-01
11395,+3.01798076E-01
11396,+3.01797554E-01
11397,+3.01797815E-01
11398,+3.01793069E-01
11399,+3.01795312E-01
11400,+3.01797685E-01
11401,+3.01802431E-01
11402,+3.01797815E-01
11403,+3.01804674E-01
11404,+3.01793591E-01
11405,+3.01796094E-01
11406,+3.01798337E-01
11407,+3.01790696E-01
11408,+3.01790696E-01
11409,+3.01788583E-01
11410,+3.01790565E-01
11411,+3.01783315E-01
11412,+3.01786471E-01
11413,+3.01779221E-01
11414,+3.01774083E-01
11415,+3.01772362E-01
11416,+3.01776587E-01
11417,+3.01771841E-01
11418,+3.01774083E-01
11419,+3.01764721E-01
11420,+3.01767355E-01
11421,+3.01764852E-01
11422,+3.01759584E-01
11423,+3.01766703E-01
11424,+3.01767355E-01
11425,+3.01767616E-01
11426,+3.01764721E-01
11427,+3.01767225E-01
11428,+3.01762739E-01
11429,+3.01765113E-01
11430,+3.01759714E-01
11431,+3.01762218E-01
11432,+3.01767355E-01
11433,+3.01757863E-01
11434,+3.01762609E-01
11435,+3.01755229E-01
11436,+3.01750743E-01
11437,+3.01746127E-01
11438,+3.01740337E-01
11439,+3.01745997E-01
11440,+3.01745605E-01
11441,+3.01740598E-01
11442,+3.01745866E-01
11443,+3.01743884E-01
11444,+3.01743102E-01
11445,+3.01731236E-01
11446,+3.01734000E-01
11447,+3.01742971E-01
11448,+3.01731627E-01
11449,+3.01736113E-01
11450,+3.01734131E-01
11451,+3.01730975E-01
11452,+3.01739399E-01
11453,+3.01726620E-01
11454,+3.01724769E-01
11455,+3.01728732E-01
11456,+3.01724116E-01
11457,+3.01733609E-01
11458,+3.01723986E-01
11459,+3.01726881E-01
11460,+3.01712642E-01
11461,+3.01719892E-01
11462,+3.01712772E-01
11463,+3.01716606E-01
11464,+3.01707635E-01
11465,+3.01712120E-01
11466,+3.01712511E-01
11467,+3.01705522E-01
11468,+3.01707374E-01
11469,+3.01700254E-01
11470,+3.01705001E-01
11471,+3.01698664E-01
11472,+3.01705001E-01
11473,+3.01705131E-01
11474,+3.01707635E-01
11475,+3.01698272E-01
11476,+3.01704740E-01
11477,+3.01695899E-01
11478,+3.01693656E-01
11479,+3.01700776E-01
11480,+3.01696030E-01
11481,+3.01695899E-01
11482,+3.01690631E-01
11483,+3.01686537E-01
11484,+3.01688780E-01
11485,+3.01681530E-01
11486,+3.01681530E-01
11487,+3.01679287E-01
11488,+3.01684294E-01
11489,+3.01677044E-01
11490,+3.01674801E-01
11491,+3.01672559E-01
11492,+3.01674541E-01
11493,+3.01674410E-01
11494,+3.01669794E-01
11495,+3.01672298E-01
11496,+3.01674149E-01
11497,+3.01676914E-01
11498,+3.01678504E-01
11499,+3.01669533E-01
11500,+3.01665178E-01
11501,+3.01667812E-01
11502,+3.01672689E-01
11503,+3.01671906E-01
11504,+3.01671646E-01
11505,+3.01667551E-01
11506,+3.01662936E-01
11507,+3.01655555E-01
11508,+3.01655033E-01
11509,+3.01655946E-01
11510,+3.01657667E-01
11511,+3.01648957E-01
11512,+3.01648044E-01
11513,+3.01647914E-01
11514,+3.01648566E-01
11515,+3.01638682E-01
11516,+3.01638812E-01
11517,+3.01643820E-01
11518,+3.01651070E-01
11519,+3.01643428E-01
11520,+3.01640925E-01
11521,+3.01643037E-01
11522,+3.01638943E-01
11523,+3.01641186E-01
11524,+3.01646454E-01
11525,+3.01632084E-01
11526,+3.01639465E-01
11527,+3.01638943E-01
11528,+3.01638421E-01
11529,+3.01638421E-01
11530,+3.01624182E-01
11531,+3.01626947E-01
11532,+3.01617063E-01
11533,+3.01624182E-01
11534,+3.01619566E-01
11535,+3.01617584E-01
11536,+3.01615081E-01
11537,+3.01617584E-01
11538,+3.01615602E-01
11539,+3.01612708E-01
11540,+3.01610465E-01
11541,+3.01607700E-01
11542,+3.01612838E-01
11543,+3.01612316E-01
11544,+3.01607831E-01
11545,+3.01607700E-01
11546,+3.01610595E-01
11547,+3.01607309E-01
11548,+3.01615733E-01
11549,+3.01607961E-01
11550,+3.01605849E-01
11551,+3.01607961E-01
11552,+3.01613099E-01
11553,+3.01605458E-01
11554,+3.01598468E-01
11555,+3.01588584E-01
11556,+3.01588715E-01
11557,+3.01589106E-01
11558,+3.01591479E-01
11559,+3.01593331E-01
11560,+3.01587124E-01
11561,+3.01582117E-01
11562,+3.01587124E-01
11563,+3.01579353E-01
11564,+3.01581987E-01
11565,+3.01577501E-01
11566,+3.01584360E-01
11567,+3.01584099E-01
11568,+3.01583838E-01
11569,+3.01586603E-01
11570,+3.01579092E-01
11571,+3.01582117E-01
11572,+3.01577632E-01
11573,+3.01572885E-01
11574,+3.01577371E-01
11575,+3.01576458E-01
11576,+3.01569729E-01
11577,+3.01570251E-01
11578,+3.01559976E-01
11579,+3.01565114E-01
11580,+3.01562740E-01
11581,+3.01560498E-01
11582,+3.01558255E-01
11583,+3.01558124E-01
11584,+3.01553117E-01
11585,+3.01553378E-01
11586,+3.01551135E-01
11587,+3.01551135E-01
11588,+3.01549154E-01
11589,+3.01548110E-01
11590,+3.01548632E-01
11591,+3.01551005E-01
11592,+3.01555621E-01
11593,+3.01548632E-01
11594,+3.01553769E-01
11595,+3.01548632E-01
11596,+3.01546128E-01
11597,+3.01544016E-01
11598,+3.01551135E-01
11599,+3.01549023E-01
11600,+3.01546389E-01
11601,+3.01534262E-01
11602,+3.01534132E-01
11603,+3.01524639E-01
11604,+3.01529907E-01
11605,+3.01534654E-01
11606,+3.01532020E-01
11607,+3.01524378E-01
11608,+3.01529907E-01
11609,+3.01517520E-01
11610,+3.01527664E-01
11611,+3.01520023E-01
11612,+3.01517911E-01
11613,+3.01519893E-01
11614,+3.01520415E-01
11615,+3.01524770E-01
11616,+3.01519632E-01
11617,+3.01515277E-01
11618,+3.01513425E-01
11619,+3.01515277E-01
11620,+3.01512904E-01
11621,+3.01515277E-01
11622,+3.01520545E-01
11623,+3.01513686E-01
11624,+3.01512382E-01
11625,+3.01503672E-01
11626,+3.01503411E-01
11627,+3.01501429E-01
11628,+3.01499447E-01
11629,+3.01498926E-01
11630,+3.01498665E-01
11631,+3.01498926E-01
11632,+3.01496552E-01
11633,+3.01496683E-01
11634,+3.01486277E-01
11635,+3.01489302E-01
11636,+3.01489042E-01
11637,+3.01489433E-01
11638,+3.01489302E-01
11639,+3.01489824E-01
11640,+3.01494179E-01
11641,+3.01492067E-01
11642,+3.01486668E-01
11643,+3.01479549E-01
11644,+3.01484686E-01
11645,+3.01481792E-01
11646,+3.01481400E-01
11647,+3.01484426E-01
11648,+3.01474933E-01
11649,+3.01468074E-01
11650,+3.01465571E-01
11651,+3.01470056E-01
11652,+3.01470447E-01
11653,+3.01470839E-01
11654,+3.01465831E-01
11655,+3.01462937E-01
11656,+3.01465701E-01
11657,+3.01461085E-01
11658,+3.01458842E-01
11659,+3.01458190E-01
11660,+3.01461346E-01
11661,+3.01463328E-01
11662,+3.01463328E-01
11663,+3.01458321E-01
11664,+3.01458190E-01
11665,+3.01459103E-01
11666,+3.01453705E-01
11667,+3.01453313E-01
11668,+3.01456469E-01
11669,+3.01455947E-01
11670,+3.01446977E-01
11671,+3.01451462E-01
11672,+3.01444342E-01
11673,+3.01441578E-01
11674,+3.01442230E-01
11675,+3.01439466E-01
11676,+3.01446585E-01
11677,+3.01434328E-01
11678,+3.01434850E-01
11679,+3.01434980E-01
11680,+3.01429712E-01
11681,+3.01425096E-01
11682,+3.01432216E-01
11683,+3.01432085E-01
11684,+3.01430103E-01
11685,+3.01432477E-01
11686,+3.01427078E-01
11687,+3.01434328E-01
11688,+3.01420741E-01
11689,+3.01425879E-01
11690,+3.01427730E-01
11691,+3.01425227E-01
11692,+3.01419959E-01
11693,+3.01415734E-01
11694,+3.01425357E-01
11695,+3.01420219E-01
11696,+3.01413100E-01
11697,+3.01410727E-01
11698,+3.01413752E-01
11699,+3.01411248E-01
11700,+3.01398861E-01
11701,+3.01408614E-01
11702,+3.01401495E-01
11703,+3.01398861E-01
11704,+3.01398730E-01
11705,+3.01394114E-01
11706,+3.01406372E-01
11707,+3.01399122E-01
11708,+3.01403607E-01
11709,+3.01408354E-01
11710,+3.01392002E-01
11711,+3.01403477E-01
11712,+3.01396749E-01
11713,+3.01394114E-01
11714,+3.01389499E-01
11715,+3.01394506E-01
11716,+3.01394375E-01
11717,+3.01396618E-01
11718,+3.01389368E-01
11719,+3.01382249E-01
11720,+3.01384752E-01
11721,+3.01380006E-01
11722,+3.01375129E-01
11723,+3.01382509E-01
11724,+3.01380919E-01
11725,+3.01368401E-01
11726,+3.01373278E-01
11727,+3.01370383E-01
11728,+3.01370383E-01
11729,+3.01366028E-01
11730,+3.01365506E-01
11731,+3.01363002E-01
11732,+3.01365636E-01
11733,+3.01367879E-01
11734,+3.01367618E-01
11735,+3.01365506E-01
11736,+3.01370644E-01
11737,+3.01366028E-01
11738,+3.01354031E-01
11739,+3.01370383E-01
11740,+3.01358517E-01
11741,+3.01365636E-01
11742,+3.01359299E-01
11743,+3.01356665E-01
11744,+3.01346781E-01
11745,+3.01351528E-01
11746,+3.01332151E-01
11747,+3.01347042E-01
11748,+3.01344539E-01
11749,+3.01344669E-01
11750,+3.01334394E-01
11751,+3.01344539E-01
11752,+3.01339792E-01
11753,+3.01337941E-01
11754,+3.01336897E-01
11755,+3.01339401E-01
11756,+3.01335046E-01
11757,+3.01339792E-01
11758,+3.01334524E-01
11759,+3.01332542E-01
11760,+3.01332934E-01
11761,+3.01327796E-01
11762,+3.01327926E-01
11763,+3.01332281E-01
11764,+3.01332151E-01
11765,+3.01330691E-01
11766,+3.01330039E-01
11767,+3.01320807E-01
11768,+3.01310923E-01
11769,+3.01318955E-01
11770,+3.01313948E-01
11771,+3.01308680E-01
11772,+3.01308550E-01
